Цена;Минут до метро;Количество комнат;Площадь;Площадь спален;Площадь кухни;Номер этажа;Количество этажей;Округ_ Центральный административный округ;Округ_Восточный административный округ;Округ_Западный административный округ;Округ_Новомосковский административный округ;Округ_Северный административный округ;Округ_Северо-Восточный административный округ;Округ_Северо-Западный административный округ;Округ_Центральный административный округ;Округ_Юго-Восточный административный округ;Округ_Юго-Западный административный округ;Округ_Южный административный округ;Ремонт_Без ремонта;Ремонт_Дизайнерский;Ремонт_Европейский;Ремонт_Косметический
240000000;11;4;235;170;35;5;8;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
95000000;29;4;150;100;17;11;53;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
112000000;29;4;157;130;20;44;53;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
61965000;17;4;138;60;30;21;30;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
60835000;17;4;138;60;30;20;30;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
350000000;8;7;357;182,6;45;4;3;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
583845000;9;6;658;500;60;18;20;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
92800000;58;4;136;100;17,9;5;14;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
100000000;29;4;163;112;20;14;53;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
62000000;57;5;136;69;20;2;14;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
165422750;10;7;235;120,9;26,1;5;7;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
93000000;9;5;214,9;97;24,4;7;15;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
359960050;48;5;289;160;25;4;4;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
243216250;4;4;152,6;106;27;3;5;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
135000000;5;4;160;100;25;4;8;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
270250000;10;6;208,9;170;30;16;15;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
155000000;10;4;130;100;16;14;20;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
16500000;22;4;65;35;6;1;9;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
105000000;20;5;291;149,2;30;20;22;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
83000000;11;5;169;87,6;20;6;10;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
80000000;19;4;138;80;15;15;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
311316800;7;4;252;165;16,5;3;14;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
79000000;15;4;172;86;19;8;31;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
62000000;16;4;150,8;102;20;18;29;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
72000000;21;5;152;62;35;14;15;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
57000000;25;4;137,7;71,7;20;4;27;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
57500000;13;4;119;74;22;11;16;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
79000000;8;4;85;45,1;8;3;5;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
59000000;18;4;110,1;70;30;41;46;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
20100000;6;4;100;71;8,5;4;5;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
85000000;17;4;186;96,2;22;35;42;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
51000000;60;4;98;60;10;4;14;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
33999999;6;4;94;49,7;20;5;23;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
145000000;15;5;196;116;25;11;21;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
78000000;20;5;163,5;65,1;37,5;16;18;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
40200000;13;4;103;68;6;2;25;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
75600000;13;5;180;118;10;16;18;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
69000000;4;4;101;65,3;10,7;5;14;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
76000000;15;4;199,8;63;70;5;31;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
75000000;20;4;145;90;16,8;19;22;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
17900000;24;4;78,1;57,4;6,7;5;12;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
130000000;13;4;225,5;136,1;22;9;21;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
250000000;8;5;250;168;18;3;4;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
291859500;44;7;343;170;30;2;4;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
67000000;21;4;122;96;20;18;15;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
26000000;13;4;95,2;64,9;10,9;5;14;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
221000000;24;4;170,1;83;43;6;12;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
79000000;17;4;145,8;75,8;18,7;36;42;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
200000000;23;6;385;123;22;1;25;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
59500000;23;4;102;58;12;9;25;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
145000000;5;4;170;125;18;2;6;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
74500000;15;4;115;87;15;3;21;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
19600000;15;4;84,5;55;8,4;5;12;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
225544000;20;6;240;135;26,5;1;3;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
200000000;24;6;385;200;40;1;26;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
115000000;19;5;212;62;24,2;27;31;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
329868000;7;4;214,2;110,4;20;3;5;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
60000000;17;4;172;89,1;20,9;19;42;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
289120000;12;4;221;121;10;3;36;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
246621277;11;4;169;101;19;8;11;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
230000000;10;4;137,2;71,5;11,7;3;7;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
77500000;10;4;103;60;29;4;20;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
150794075;9;4;137;80;12;11;8;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
37000000;35;4;107;70;26;3;56;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
250000000;6;9;282;144;20;2;6;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
175000000;14;4;190,5;98,4;10;2;12;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
95000000;29;4;157;81,5;19,6;44;53;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
358820000;20;4;227;180;20;1;3;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
118160000;12;4;155,2;140;14,7;5;12;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
186000000;11;4;184,6;142;20;2;8;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
42997000;17;4;105,2;76,7;21,9;27;28;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
75000000;10;5;140;72,9;18,2;11;17;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
78000000;15;4;193;100;18;15;31;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
40000000;20;4;155,4;110;25;3;22;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
159000000;29;5;175,5;122,2;21,2;18;53;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
55000000;19;4;150;88;16;17;20;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
36000000;12;4;141;80;16;2;23;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
428060600;1;5;273,4;121;28;7;11;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
53500000;8;4;157;92,4;12,6;13;18;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
157900000;12;5;180;96;25;16;24;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
107800000;10;4;154;79;15;4;18;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
78500000;26;4;160;107;17;9;23;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
180000000;4;6;330;150;50;7;7;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
150000000;10;4;154;80;19,4;12;22;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
110000000;3;5;207;156;25;3;5;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
189000000;4;7;240;155;20;19;18;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
59500000;19;4;154;83;18;10;20;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
99000000;6;4;120;80;10;4;7;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
90000000;6;5;206;126;16;8;30;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
120000000;14;4;136;95;15;23;37;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
55000000;8;4;140,2;73;17;3;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
99000000;9;5;125;86,5;30;3;6;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
129375000;13;6;287,5;147,5;20;22;22;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
200000000;20;4;320;120;25;16;22;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
172000000;13;4;174;106;13;13;21;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
359999965;9;5;188,4;97,4;22,2;6;6;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
83000000;26;4;146;100;40;15;24;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
55000000;13;4;162;71;19;4;16;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
29700000;5;4;102,9;67;10,5;4;18;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
170000000;3;4;188;112;31;10;10;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
245161980;11;4;168;120;20;8;11;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
156700000;11;4;155,6;120;25;3;11;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
156700000;11;5;159;110;25;2;11;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
200000000;20;4;204,9;105,7;23,6;28;31;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
176000000;13;4;194;103;20;5;5;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
180000000;8;5;198,8;140;17;4;13;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
99000000;9;4;233;159,6;23,1;4;4;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
22500000;17;4;98,8;63,4;10,1;2;22;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
135000000;10;4;164;83,5;20;5;18;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
98500000;5;4;141,3;98;20;11;13;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
360000000;29;6;295,7;200;80;28;53;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
300000000;25;6;693;278;25;7;7;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
239000000;7;4;238;126;12;7;9;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
57400000;2;4;117,3;73,8;12,1;6;7;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
210000000;6;4;178;92,1;21,4;13;16;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
170000000;9;4;186;100;29;5;5;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
49900000;15;4;90;64;14;5;36;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
270000000;10;7;310;183;28;2;5;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
369688700;10;6;267;157;20;6;7;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
34900000;5;4;97;63;8;2;42;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
52000000;14;4;137;71,4;19,2;8;42;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
55000000;13;4;105,4;55,2;20;5;22;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
66500000;5;4;157;88;16;7;16;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
175000000;10;4;172;89,1;20,9;4;6;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
186000000;11;4;186;96,2;22;2;8;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
65000000;10;4;167;90;20;3;21;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
110000000;6;4;193;100;20;5;6;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
85000000;14;4;189,2;97,8;22,3;9;35;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
60000000;4;4;147,3;81,8;16,9;21;23;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
175950000;8;4;207,1;112,6;18,4;5;17;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
178000000;6;4;182;129;41;4;4;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
170000000;7;4;250;175;15;2;17;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
24500000;11;4;91;63;10;2;14;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
190000000;7;5;272;190;25;5;6;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
118000000;10;4;187,4;106,5;19,7;18;18;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
125000000;7;4;165;95;30;3;12;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
432924925;1;4;273,4;140,4;15;7;11;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
367742970;15;5;250;163;20;2;10;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
120000000;10;5;203,3;143,6;30,5;2;4;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
79000000;6;6;207;106,8;23,8;4;4;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
82000000;7;6;176;91,1;21,2;2;6;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
39800000;6;4;87,8;55;21;7;29;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
325000000;32;6;500;300;50;1;3;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
398960750;7;5;213,9;124;14,8;4;6;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
120000000;8;5;126;65,8;17,1;18;21;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
92000000;12;6;220,5;147;26;48;5;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
119000000;2;5;170;105;15;4;5;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
89990000;11;4;146;91;10;22;22;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
39000000;31;4;88;63;18;6;27;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
93000000;5;4;174;140;30;9;19;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
34900000;5;4;97;56;18;2;42;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
55000000;2;4;78;54;15;6;6;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
206500000;10;4;161,6;105;19;2;7;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
250000000;20;6;383;300;30;1;22;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
90000000;8;4;156;96;30;2;7;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
69000000;8;5;200,5;30;46,5;1;4;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
85000000;18;4;180,1;72;30;8;48;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
33500000;9;4;111;79,5;14;6;12;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
310000000;8;5;185;150;18;2;7;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
120000000;8;4;105;70;25;3;5;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
99000000;7;4;140;85;22;9;18;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
49900000;24;5;127;79;25;28;17;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
69000000;3;5;198,9;128;36;10;19;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
152000000;8;4;170;88;34;9;13;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
154845000;11;5;309,7;160;15;22;22;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
249950000;6;4;210;150;40;3;3;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
72000000;14;5;200;170;21;25;28;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
90000000;20;5;168,4;54;20,6;1;3;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
90000000;18;5;210;170;40;32;48;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
230000000;11;4;233,3;120,1;25,9;6;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
272402200;7;4;168,3;108;15;10;16;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
149000000;6;5;220;180;15;2;4;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
21500000;20;4;90,3;64;10,2;5;17;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
80000000;13;4;132;81,2;10,3;10;14;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
55000000;6;4;108;71;14;4;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
150000000;6;4;180;121;15;2;9;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
130000000;29;5;180;111,4;22,1;28;53;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
90000000;7;4;165;85,6;20,3;4;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
139900000;6;4;215;103;31;3;5;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
144990000;9;4;189;105;26;2;10;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
230000000;6;6;187;102;17;5;4;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
164449675;5;6;250;200;40;4;17;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
70000000;3;4;132;68,9;23,7;5;58;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
114000000;4;4;165,7;142;14;2;6;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
67000000;23;4;122;67,8;20;18;21;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
170000000;8;4;170;150;20;6;12;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
263152759;15;7;643,9;327,7;59,9;17;17;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
125000000;7;4;164;85;20,2;3;12;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
285000000;19;6;360;240;30;5;9;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
185000000;12;6;282;113;48;18;19;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
347312805;8;4;255;203;35;11;11;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
478455007;7;5;245,9;155;24,3;2;8;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
112000000;7;4;190;157;20;12;19;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
34900000;15;4;131;90;15;4;7;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
240000000;11;4;233,3;120,1;10;6;8;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
129900000;4;6;250;125;30;4;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
156970000;6;5;220;150;15;2;5;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
144000000;9;4;177;110;27;2;10;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
180000000;37;5;354,1;220;30;2;6;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
48000000;5;4;108;62;20;29;42;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
294415000;11;8;588,8;350;20;22;22;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
315000000;1;4;233;190;30;7;11;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
423585421;11;7;311;250;50;8;11;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
57400000;13;4;128;67;19,2;22;22;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
76000000;19;5;186;121;14;6;23;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
396000000;9;5;252;135;26;3;7;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
79900000;4;4;138;85;8;4;4;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
52000000;17;4;118,7;61,8;30;15;15;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
185000000;8;5;241;124;32;5;6;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
60000000;6;4;108;56;30;4;6;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
704451599;7;4;301,5;154,6;35;4;5;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
60000000;18;4;160;120;10;31;48;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
88650000;5;4;118;86;15;5;5;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
89000000;7;5;190;145;28;3;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
311000000;8;6;267;180;40;6;7;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
107000000;7;5;234;80;20;8;10;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
98000000;18;5;189;117;16;13;23;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
79000000;8;6;110;90;20;1;7;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
28500000;11;4;93,1;63;9,4;4;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
110000000;9;4;222;160;24;15;57;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
180000000;4;6;330;250;30;7;7;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
89500000;2;5;190;98,2;22,4;17;18;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
180000000;9;4;187;96,7;22,1;7;11;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
65000000;9;5;211;108,8;24,1;6;6;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
160000000;34;4;250;128,5;27,3;16;17;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
36990000;6;4;98,8;64;13;3;6;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
81825000;5;4;109;83;8;5;5;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
145961250;5;5;223;126;18;6;5;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
149000000;14;4;108,6;57;15,6;2;8;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
85000000;9;4;143;81;25;5;9;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
63000000;29;4;181;85,1;15,6;16;23;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
242003752;11;4;165,8;86;20,4;7;11;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
101686337;4;4;160;99;15;4;9;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
25400000;12;4;85;55;8;5;14;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
63500000;11;4;118,5;70,1;18,3;18;19;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
35000000;10;4;94,8;67,8;14,5;4;5;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
190000000;9;5;552,1;320;68;44;57;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
36500000;15;4;104,4;64,5;14,9;8;10;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
150000000;9;4;162,4;84,2;20,1;2;6;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
180018875;11;4;138;100;18;2;11;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
144000000;5;4;167;115;30;2;6;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
364824375;15;4;250;198;20;2;10;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
29800000;22;5;115;70,2;22,4;4;15;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
146000000;4;4;153;102;14;6;7;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
16500000;23;4;62,1;33,5;6;4;9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
68000000;18;4;135,2;75;20;38;46;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
100000000;8;6;191,7;120;25;2;5;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
201000000;14;4;212,3;120;25;24;35;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
223758950;12;4;182;104;30;5;5;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
84900000;9;4;170;110;30;5;57;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
225000000;6;5;162,7;112;8,3;7;8;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
356630000;8;4;187,7;130;20;6;6;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
58000000;8;4;220,9;115,9;19,1;16;19;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
15950000;16;4;62,3;46;5,9;5;9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
53000000;16;4;139;81;16;4;10;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
85000000;4;4;172;80;18;8;10;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
24700000;7;4;100;71,4;8,6;4;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
240000000;1;4;232;180;30;5;11;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
74990000;6;4;154;96;20;5;13;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
65000000;1;4;110;80;15;3;6;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
28000000;12;5;96;69,8;8,6;2;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
110000000;18;4;218;129;19,4;6;38;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
60000000;9;4;102;70;10;4;7;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
54000000;2;4;110;80;12;3;7;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
110000000;7;4;165;97,2;15;6;12;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
651819550;13;6;364;290;30;9;13;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
459192280;7;5;236;180;30;2;8;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
125000000;5;4;160;103;18;5;9;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
311316800;6;5;202;150;40;5;6;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
578000000;10;10;612;362,2;35,9;2;5;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
104500000;13;4;118;88;6,3;3;9;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
200000000;5;4;170;88,1;20,7;2;6;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
142000000;9;4;189;105;26;2;10;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
174284000;18;4;192;160;20;5;7;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
194615000;8;5;334;171;34,3;3;18;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
38000000;10;4;94,9;65;9,8;8;13;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
